X,Y,Z
437513.0994,87119.5481,0.0000
437511.9655,87117.5734,0.0000
437523.2480,87133.0082,0.0000
437537.1867,87136.6997,0.0000
437534.8989,87136.6205,0.0000
437532.6382,87136.4411,0.0000
437542.1639,87136.6299,0.0000
437540.5061,87136.6668,0.0000
437538.8468,87136.6874,0.0000
437530.4208,87136.1044,0.0000
437526.1810,87134.7353,0.0000
437525.1749,87134.2216,0.0000
437524.1962,87133.6442,0.0000
437529.3334,87135.8594,0.0000
437528.2629,87135.5539,0.0000
437527.2113,87135.1806,0.0000
437509.7119,87112.5120,0.0000
437501.7287,87083.4683,0.0000
437500.6864,87082.0159,0.0000
437499.5620,87080.6331,0.0000
437504.3493,87088.1579,0.0000
437503.5616,87086.5477,0.0000
437502.6876,87084.9817,0.0000
437498.3570,87079.3283,0.0000
437492.8933,87074.7983,0.0000
437491.4327,87073.7650,0.0000
437489.9573,87072.7480,0.0000
437497.0751,87078.1056,0.0000
437495.7281,87076.9532,0.0000
437494.3296,87075.8559,0.0000
437505.0492,87089.8036,0.0000
437508.7532,87107.1419,0.0000
437508.5187,87105.3808,0.0000
437508.2761,87103.6209,0.0000
437509.4230,87111.4632,0.0000
437509.1862,87110.4016,0.0000
437508.9980,87109.3273,0.0000
437508.0176,87101.8636,0.0000
437506.6603,87094.8900,0.0000
437506.1958,87093.1741,0.0000
437505.6620,87091.4773,0.0000
437507.7350,87100.1102,0.0000
437507.4203,87098.3619,0.0000
437507.0652,87096.6206,0.0000
437955.7669,86527.0296,0.0000
437581.7478,87068.8008,0.5000
437580.4129,87068.4519,0.5000
437579.0796,87068.1374,0.5000
437585.9634,87069.8449,0.5000
437584.5030,87069.5182,0.5000
437583.1045,87069.1633,0.5000
437577.7287,87067.8767,0.5000
437572.1179,87067.2539,0.5000
437570.6773,87067.1415,0.5000
437569.2304,87067.0191,0.5000
437576.3544,87067.6703,0.5000
437574.9592,87067.5059,0.5000
437573.5461,87067.3713,0.5000
437587.4652,87070.1589,0.5000
437589.6484,87081.5002,0.5000
437590.4973,87080.3649,0.5000
437591.1765,87079.0687,0.5000
437586.2665,87083.7009,0.5000
437587.5140,87083.1770,0.5000
437588.6479,87082.4462,0.5000
437591.6677,87077.6405,0.5000
437591.1340,87071.9772,0.5000
437590.1653,87071.1242,0.5000
437588.9041,87070.5517,0.5000
437591.9509,87076.1147,0.5000
437591.9884,87074.5811,0.5000
437591.7321,87073.1613,0.5000
437567.7880,87066.8678,0.5000
437545.1913,87055.9494,0.5000
437543.8772,87055.5028,0.5000
437542.5878,87055.0508,0.5000
437549.1930,87057.3703,0.5000
437547.8599,87056.8705,0.5000
437546.5224,87056.4011,0.5000
437541.3159,87054.5917,0.5000
437536.1715,87052.7078,0.5000
437534.8132,87052.2306,0.5000
437533.4029,87051.7533,0.5000
437540.0499,87054.1267,0.5000
437538.7782,87053.6570,0.5000
437537.4893,87053.1836,0.5000
437550.5110,87057.9128,0.5000
437562.2932,87065.5848,0.5000
437561.0456,87064.9975,0.5000
437559.8653,87064.2752,0.5000
437566.3616,87066.6682,0.5000
437564.9627,87066.4007,0.5000
437563.6028,87066.0461,0.5000
437558.7352,87063.4493,0.5000
437554.2673,87059.9230,0.5000
437553.0589,87059.1766,0.5000
437551.8032,87058.5108,0.5000
437557.6329,87062.5603,0.5000
437556.5358,87061.6492,0.5000
437555.4214,87060.7565,0.5000
437584.9260,87084.0467,0.5000
437535.6224,87065.5341,0.5000
437537.0026,87065.7685,0.5000
437538.3830,87066.0453,0.5000
437531.4932,87064.9762,0.5000
437532.8692,87065.1627,0.5000
437534.2449,87065.3394,0.5000
437539.7604,87066.3639,0.5000
437545.1768,87068.0433,0.5000
437546.4921,87068.5613,0.5000
437547.7883,87069.1185,0.5000
437541.1317,87066.7237,0.5000
437542.4936,87067.1240,0.5000
437543.8430,87067.5641,0.5000
437530.1147,87064.7521,0.5000
437519.9382,87056.3000,0.5000
437519.9451,87057.6905,0.5000
437520.3060,87058.9835,0.5000
437420.3766,86965.4238,1.0000
437420.4760,86965.6086,1.0000
437520.1201,87054.8588,0.5000
437521.0192,87060.1605,0.5000
437525.9440,87063.5760,0.5000
437527.3423,87064.0798,0.5000
437528.7318,87064.4626,0.5000
437522.0123,87061.2147,0.5000
437523.2126,87062.1398,0.5000
437524.5474,87062.9291,0.5000
437549.0653,87069.7155,0.5000
437570.4871,87083.1156,0.5000
437571.8344,87083.4243,0.5000
437573.2159,87083.6654,0.5000
437566.6648,87081.6578,0.5000
437567.9022,87082.2396,0.5000
437569.1758,87082.7252,0.5000
437574.6296,87083.8530,0.5000
437580.5514,87084.3067,0.5000
437582.0479,87084.3204,0.5000
437583.5129,87084.2434,0.5000
437576.0737,87084.0012,0.5000
437577.5464,87084.1239,0.5000
437579.0441,87084.2315,0.5000
437565.4586,87080.9918,0.5000
437553.9762,87072.5154,0.5000
437555.1537,87073.3216,0.5000
437556.3116,87074.1694,0.5000
437550.3227,87070.3530,0.5000
437551.5605,87071.0317,0.5000
437552.7784,87071.7523,0.5000
437557.4543,87075.0482,0.5000
437561.9753,87078.6169,0.5000
437563.1190,87079.4586,0.5000
437564.2783,87080.2545,0.5000
437558.5868,87075.9451,0.5000
437559.7144,87076.8474,0.5000
437560.8421,87077.7422,0.5000
438187.4356,86373.8934,0.0000
438185.9212,86373.5612,0.0000
438182.8954,86372.7389,0.0000
438191.9540,86374.3167,0.0000
438190.4544,86374.2929,0.0000
438188.9474,86374.1445,0.0000
438181.4387,86372.2122,0.0000
438179.1449,86370.2742,0.0000
438178.7615,86369.5826,0.0000
438178.4642,86368.8406,0.0000
438180.7669,86371.8635,0.0000
438180.1528,86371.4298,0.0000
438179.6101,86370.8962,0.0000
438193.4440,86374.1947,0.0000
438206.2533,86365.8952,0.0000
438205.3230,86367.1736,0.0000
438204.2455,86368.3789,0.0000
438207.5937,86362.4599,0.0000
438207.4641,86363.1682,0.0000
438206.9843,86364.5560,0.0000
438203.0719,86369.4990,0.0000
438197.7994,86372.9399,0.0000
438196.3738,86373.4984,0.0000
438194.9196,86373.9194,0.0000
438201.8326,86370.5236,0.0000
438200.5360,86371.4442,0.0000
438199.1892,86372.2524,0.0000
438178.2571,86368.0671,0.0000
438187.1566,86343.3628,0.0000
438186.6154,86341.9839,0.0000
438185.8281,86340.7281,0.0000
438187.4439,86347.9737,0.0000
438187.5491,86346.3882,0.0000
438187.4606,86344.8410,0.0000
438184.8248,86339.5983,0.0000
438179.4108,86336.3146,0.0000
438177.8893,86335.8015,0.0000
438176.3508,86335.4264,0.0000
438183.6436,86338.5933,0.0000
438182.3222,86337.7118,0.0000
438180.8987,86336.9526,0.0000
438187.1666,86349.5670,0.0000
438178.3919,86365.0083,0.0000
438178.6462,86364.2934,0.0000
438179.3444,86362.9196,0.0000
438178.1444,86367.2813,0.0000
438178.1305,86366.5020,0.0000
438178.2161,86365.7440,0.0000
438180.2186,86361.6098,0.0000
438185.5201,86354.0890,0.0000
438186.1830,86352.6551,0.0000
438186.7391,86351.1377,0.0000
438181.1765,86360.3513,0.0000
438183.0630,86357.9204,0.0000
438184.7694,86355.4279,0.0000
438207.6457,86361.7441,0.0000
438243.6884,86338.0460,0.0000
438240.9792,86336.4839,0.0000
438238.1195,86335.0918,0.0000
438250.8000,86343.6514,0.0000
438248.6101,86341.6396,0.0000
438246.2358,86339.7678,0.0000
438235.1304,86333.8848,0.0000
438222.5718,86331.3626,0.0000
438221.0066,86331.3542,0.0000
438219.4571,86331.4236,0.0000
438232.0460,86332.8853,0.0000
438228.9014,86332.1165,0.0000
438225.7316,86331.6013,0.0000
438252.7964,86345.7937,0.0000
437527.2469,87050.0857,0.5000
437525.7467,87049.9448,0.5000
437524.3577,87050.0271,0.5000
437531.9290,87051.2769,0.5000
437530.3865,87050.8088,0.5000
437528.8096,87050.3928,0.5000
437523.1283,87050.3895,0.5000
438256.5285,86350.9735,0.0000
438256.2212,86350.4418,0.0000
438254.6014,86348.0593,0.0000
437522.1070,87051.0892,0.5000
437521.3114,87052.1398,0.5000
437520.6758,87053.4375,0.5000
438217.9276,86331.5737,0.0000
438200.7256,86347.0179,0.0000
438200.9124,86347.6991,0.0000
438201.4836,86349.0461,0.0000
438200.6610,86344.9252,0.0000
438200.5955,86345.6311,0.0000
438200.6170,86346.3291,0.0000
438202.2560,86350.3843,0.0000
438206.6139,86357.3710,0.0000
438207.1784,86358.8338,0.0000
438207.5365,86360.2953,0.0000
438204.1059,86353.0915,0.0000
438205.0350,86354.4884,0.0000
438205.8853,86355.9186,0.0000
438201.0254,86343.5026,0.0000
438212.0980,86333.0380,0.0000
438210.7346,86333.6345,0.0000
438209.4161,86334.3291,0.0000
438216.4226,86331.8073,0.0000
438214.9464,86332.1273,0.0000
438213.5034,86332.5366,0.0000
438208.1423,86335.1252,0.0000
438203.4884,86339.3885,0.0000
438202.4946,86340.7076,0.0000
438201.6552,86342.0879,0.0000
438206.9123,86336.0263,0.0000
438205.7255,86337.0358,0.0000
438204.5810,86338.1572,0.0000
437420.2918,86965.2336,1.0000
437417.8751,86969.0784,0.2000
437418.2150,86969.5177,0.2000
437418.5924,86969.9218,0.2000
437417.0926,86967.6317,0.2000
437417.3145,86968.1295,0.2000
437417.5745,86968.6129,0.2000
437419.0053,86970.2815,0.2000
437420.9588,86971.1667,0.2000
437421.4995,86971.2728,0.2000
437422.0502,86971.3504,0.2000
437419.4518,86970.5876,0.2000
437419.9294,86970.8331,0.2000
437420.4336,86971.0231,0.2000
437416.9051,86967.1210,0.2000
437416.4605,86961.7289,0.2000
437416.3474,86962.2516,0.2000
437416.2888,86962.7868,0.2000
437417.0742,86960.2215,0.2000
437416.8344,86960.7173,0.2000
437416.6263,86961.2187,0.2000
437416.2761,86963.3312,0.2000
437416.5114,86965.5283,0.2000
437416.6182,86966.0676,0.2000
437416.7482,86966.5991,0.2000
437416.3005,86963.8810,0.2000
437416.3527,86964.4328,0.2000
437416.4241,86964.9828,0.2000
437422.6055,86971.4087,0.2000
437432.2257,86972.6513,0.2000
437432.7681,86972.5169,0.2000
437433.3129,86972.3547,0.2000
437430.6150,86972.8360,0.2000
437431.1490,86972.8160,0.2000
437431.6860,86972.7527,0.2000
437433.8596,86972.1695,0.2000
437435.7631,86971.0755,0.2000
437436.0684,86970.6646,0.2000
437436.2804,86970.1909,0.2000
437434.3979,86971.9588,0.2000
437434.9080,86971.7129,0.2000
437435.3698,86971.4218,0.2000
437430.0839,86972.8074,0.2000
437424.7981,86971.6008,0.2000
437425.3364,86971.6647,0.2000
437425.8713,86971.7441,0.2000
437423.1599,86971.4565,0.2000
437423.7100,86971.5013,0.2000
437424.2560,86971.5479,0.2000
437426.4030,86971.8438,0.2000
437428.5062,86972.4510,0.2000
437429.0304,86972.6033,0.2000
437429.5560,86972.7269,0.2000
437426.9317,86971.9682,0.2000
437427.4579,86972.1190,0.2000
437427.9824,86972.2848,0.2000
437417.3350,86959.7277,0.2000
437957.0794,86501.9755,0.0000
437958.9554,86501.4971,0.0000
437960.8507,86501.2387,0.0000
437951.8340,86504.6734,0.0000
437953.4881,86503.5764,0.0000
437955.2468,86502.6728,0.0000
437962.7582,86501.1708,0.0000
437970.4232,86502.1183,0.0000
437972.3264,86502.4886,0.0000
437974.2179,86502.8560,0.0000
437964.6736,86501.2591,0.0000
437966.5925,86501.4694,0.0000
437968.5105,86501.7672,0.0000
437950.3151,86505.9512,0.0000
437949.0978,86523.3485,0.0000
437947.8232,86521.8424,0.0000
437946.8100,86520.1579,0.0000
437953.9458,86526.4236,0.0000
437952.2056,86525.6436,0.0000
437950.5769,86524.6285,0.0000
437946.1152,86518.3427,0.0000
437946.8757,86510.7408,0.0000
437947.8053,86508.9980,0.0000
437948.9620,86507.3970,0.0000
437945.7905,86516.4449,0.0000
437945.8326,86514.5127,0.0000
437946.2063,86512.5951,0.0000
437976.0999,86503.2201,0.0000
437421.5351,86956.7167,0.2000
437420.9697,86956.8099,0.2000
437420.4213,86956.9281,0.2000
438004.1933,86508.9828,0.0000
438006.0690,86509.3847,0.0000
437422.1089,86956.6359,0.2000
437419.8984,86957.0837,0.2000
437418.2140,86958.3018,0.2000
437417.8980,86958.7533,0.2000
437417.6082,86959.2343,0.2000
437419.4094,86957.2891,0.2000
437418.9628,86957.5570,0.2000
437418.5657,86957.8973,0.2000
438002.3177,86508.5817,0.0000
437983.5846,86504.6839,0.0000
437985.4550,86505.0592,0.0000
437987.3263,86505.4387,0.0000
437977.9751,86503.5830,0.0000
437979.8459,86503.9467,0.0000
437981.7150,86504.3131,0.0000
437989.1983,86505.8219,0.0000
437996.6925,86507.3858,0.0000
437998.5672,86507.7828,0.0000
438000.4423,86508.1816,0.0000
437991.0710,86506.2086,0.0000
437992.9443,86506.5983,0.0000
437994.8182,86506.9909,0.0000
437424.6685,86961.2816,1.0000
437424.4781,86961.2019,1.0000
437424.2842,86961.1351,1.0000
437425.2182,86961.5841,1.0000
437425.0386,86961.4740,1.0000
437424.8553,86961.3727,1.0000
437424.0868,86961.0822,1.0000
437423.2689,86960.9898,1.0000
437423.0591,86960.9891,1.0000
437422.8478,86960.9943,1.0000
437423.8863,86961.0427,1.0000
437423.6829,86961.0151,1.0000
437423.4770,86960.9980,1.0000
437425.3943,86961.7017,1.0000
437426.8253,86963.1955,1.0000
437426.7233,86963.0133,1.0000
437426.6124,86962.8376,1.0000
437427.0956,86963.7634,1.0000
437427.0096,86963.5724,1.0000
437426.9201,86963.3825,1.0000
437426.4907,86962.6704,1.0000
437425.9000,86962.0862,1.0000
437425.7352,86961.9540,1.0000
437425.5666,86961.8254,1.0000
437426.3571,86962.5129,1.0000
437426.2128,86962.3641,1.0000
437426.0598,86962.2224,1.0000
437422.6355,86961.0040,1.0000
437420.0070,86963.1772,1.0000
437419.9846,86963.3818,1.0000
437419.9797,86963.5898,1.0000
437420.1931,86962.5908,1.0000
437420.1136,86962.7824,1.0000
437420.0502,86962.9774,1.0000
437419.9890,86963.8000,1.0000
437420.1105,86964.6357,1.0000
437420.1602,86964.8389,1.0000
437420.2201,86965.0384,1.0000
437420.0090,86964.0109,1.0000
437420.0363,86964.2211,1.0000
437420.0697,86964.4296,1.0000
437420.2847,86962.4013,1.0000
437421.7737,86961.0973,1.0000
437421.5641,86961.1425,1.0000
437421.3642,86961.2020,1.0000
437422.4225,86961.0167,1.0000
437422.2091,86961.0308,1.0000
437421.9898,86961.0617,1.0000
437421.1773,86961.2805,1.0000
437420.5996,86961.8401,1.0000
437420.4889,86962.0240,1.0000
437420.3845,86962.2125,1.0000
437421.0066,86961.3829,1.0000
437420.8548,86961.5129,1.0000
437420.7204,86961.6676,1.0000
437427.1800,86963.9536,1.0000
437433.3111,86960.9257,0.2000
437432.9615,86960.5136,0.2000
437432.5840,86960.1242,0.2000
437434.1864,86962.2994,0.2000
437433.9196,86961.8226,0.2000
437433.6294,86961.3631,0.2000
437432.1838,86959.7534,0.2000
437430.4424,86958.3911,0.2000
437429.9819,86958.0835,0.2000
437429.5118,86957.7954,0.2000
437431.7656,86959.3971,0.2000
437431.3344,86959.0513,0.2000
437430.8933,86958.7149,0.2000
437434.4345,86962.7886,0.2000
437436.3848,86967.9431,0.2000
437436.2738,86967.3625,0.2000
437436.1273,86966.8024,0.2000
437436.4083,86969.6680,0.2000
437436.4618,86969.1097,0.2000
437436.4508,86968.5301,0.2000
437435.9541,86966.2704,0.2000
437435.1144,86964.2828,0.2000
437434.8937,86963.7852,0.2000
437434.6687,86963.2855,0.2000
437435.7603,86965.7605,0.2000
437435.5519,86965.2645,0.2000
437435.3346,86964.7746,0.2000
437429.0323,86957.5304,0.2000
437427.6745,86966.0119,1.0000
437427.6950,86965.7985,1.0000
437427.6908,86965.5770,1.0000
437427.4279,86966.5498,1.0000
437427.5446,86966.3928,1.0000
437427.6256,86966.2117,1.0000
437427.6656,86965.3526,1.0000
437427.4269,86964.5184,1.0000
437427.3472,86964.3288,1.0000
437427.2641,86964.1415,1.0000
437427.6231,86965.1307,1.0000
437427.5671,86964.9166,1.0000
437427.5009,86964.7133,1.0000
437427.2776,86966.6822,1.0000
437427.0217,86956.7702,0.2000
437426.4970,86956.6669,0.2000
437425.9648,86956.5948,0.2000
437428.5435,86957.2920,0.2000
437428.0453,86957.0836,0.2000
437427.5380,86956.9086,0.2000
437425.4260,86956.5500,0.2000
437423.2246,86956.5657,0.2000
437422.6672,86956.5989,0.2000
437427.1011,86966.7935,1.0000
437424.8817,86956.5286,0.2000
437424.3328,86956.5266,0.2000
437423.7801,86956.5403,0.2000
438088.7904,86742.6939,0.0000
438089.7717,86742.1542,0.0000
438090.7136,86741.5563,0.0000
438085.6452,86743.9885,0.0000
438086.7236,86743.6086,0.0000
438087.7731,86743.1779,0.0000
438091.6125,86740.8979,0.0000
438094.7153,86737.6444,0.0000
438095.3573,86736.6972,0.0000
438095.9424,86735.7091,0.0000
438092.4649,86740.1763,0.0000
438093.2674,86739.3902,0.0000
438094.0181,86738.5441,0.0000
438084.5416,86744.3202,0.0000
438058.3490,86743.8225,0.0000
438062.7609,86744.5506,0.0000
438067.2083,86745.1352,0.0000
438047.2090,86742.0504,0.0000
438049.4521,86742.3319,0.0000
438053.9224,86743.0451,0.0000
438069.4612,86745.3442,0.0000
438078.7686,86745.3397,0.0000
438081.1146,86745.0498,0.0000
438083.4163,86744.6059,0.0000
438071.7420,86745.4820,0.0000
438074.0569,86745.5368,0.0000
438076.4066,86745.4955,0.0000
438096.4691,86734.6863,0.0000
438091.0508,86700.6747,0.0000
438090.2714,86698.5627,0.0000
438089.5718,86696.4396,0.0000
438095.3611,86711.3407,0.0000
438094.5185,86709.1675,0.0000
438092.7593,86704.8966,0.0000
438088.9742,86694.2977,0.0000
438087.9777,86685.4062,0.0000
438087.9895,86683.1175,0.0000
438087.9696,86680.8358,0.0000
438088.5012,86692.1292,0.0000
438088.1749,86689.9262,0.0000
438088.0135,86687.6823,0.0000
438096.1490,86713.5447,0.0000
438097.9586,86730.3748,0.0000
438098.1720,86729.2692,0.0000
438098.3250,86728.1575,0.0000
438096.9357,86733.6351,0.0000
438097.3405,86732.5620,0.0000
438097.6819,86731.4732,0.0000
438098.4206,86727.0405,0.0000
438097.9511,86720.2767,0.0000
438097.4674,86718.0198,0.0000
438096.8589,86715.7734,0.0000
438098.4616,86725.9191,0.0000
438098.4511,86724.7941,0.0000
438098.2868,86722.5372,0.0000
438044.9671,86741.8477,0.0000
437933.3915,86788.7118,0.0000
437934.4274,86786.7185,0.0000
437935.5837,86784.7944,0.0000
437929.6632,86796.9365,0.0000
437930.6167,86794.8889,0.0000
437932.4389,86790.7534,0.0000
437936.8637,86782.9449,0.0000
437943.0218,86776.2816,0.0000
437944.7706,86774.7962,0.0000
437946.5832,86773.3818,0.0000
437938.2576,86781.1696,0.0000
437939.7552,86779.4677,0.0000
437941.3466,86777.8386,0.0000
437928.6256,86798.9399,0.0000
437913.1247,86815.0901,0.0000
437914.9811,86813.7852,0.0000
437916.7669,86812.4194,0.0000
437905.1182,86819.9286,0.0000
437909.1862,86817.5444,0.0000
437911.1899,86816.3388,0.0000
437918.4901,86810.9880,0.0000
437924.8056,86804.5396,0.0000
437926.1897,86802.7448,0.0000
437927.4678,86800.8780,0.0000
437920.1589,86809.4862,0.0000
437921.7760,86807.9108,0.0000
437923.3296,86806.2618,0.0000
437948.4494,86772.0375,0.0000
438018.6071,86746.4743,0.0000
438022.9538,86745.0642,0.0000
438027.3102,86743.8203,0.0000
438001.1846,86752.4392,0.0000
438005.5585,86751.0304,0.0000
438009.9162,86749.5246,0.0000
438029.4941,86743.2817,0.0000
438038.2879,86741.8787,0.0000
438040.5051,86741.7578,0.0000
438042.7314,86741.7456,0.0000
438031.6831,86742.8098,0.0000
438033.8778,86742.4131,0.0000
438036.0791,86742.1000,0.0000
437996.7979,86753.7470,0.0000
437956.2624,86767.3461,0.0000
437958.2747,86766.3328,0.0000
437960.3069,86765.3757,0.0000
437950.3593,86770.7630,0.0000
437952.3029,86769.5574,0.0000
437954.2715,86768.4196,0.0000
437962.3581,86764.4707,0.0000
437979.3084,86758.6162,0.0000
437983.6535,86757.3880,0.0000
437992.4076,86754.9860,0.0000
437966.5126,86762.8006,0.0000
437970.7286,86761.2898,0.0000
437974.9970,86759.9059,0.0000
437964.3282,86746.6094,0.0000
437963.7359,86747.6160,0.0000
437963.0815,86748.6013,0.0000
437965.7093,86743.5024,0.0000
437965.3136,86744.5505,0.0000
437964.8545,86745.5864,0.0000
437962.3687,86749.5607,0.0000
437959.0088,86753.0434,0.0000
437958.0606,86753.8015,0.0000
437957.0766,86754.5051,0.0000
437961.6012,86750.4894,0.0000
437960.7829,86751.3825,0.0000
437959.9175,86752.2355,0.0000
437966.0458,86742.4428,0.0000
437967.3808,86716.2238,0.0000
437967.1101,86718.5538,0.0000
437966.9568,86720.8901,0.0000
437975.8040,86694.6976,0.0000
437974.5454,86696.6072,0.0000
437973.9783,86697.5632,0.0000
437966.9108,86723.2267,0.0000
437966.9932,86736.9920,0.0000
437966.7441,86739.2005,0.0000
437966.3276,86741.3722,0.0000
437967.0083,86727.8822,0.0000
437967.1279,86732.4830,0.0000
437967.1097,86734.7513,0.0000
437956.0607,86755.1494,0.0000
437935.3826,86758.5531,0.0000
437934.3795,86759.0260,0.0000
437933.3860,86759.5509,0.0000
437938.4581,86757.4977,0.0000
437937.4211,86757.7840,0.0000
437936.3962,86758.1375,0.0000
437931.4245,86760.7369,0.0000
437921.9081,86768.0813,0.0000
437920.0161,86769.5515,0.0000
437918.1144,86770.9477,0.0000
437929.4914,86762.0710,0.0000
437927.5799,86763.5127,0.0000
437925.6833,86765.0219,0.0000
437939.5080,86757.2837,0.0000
437951.7528,86757.0382,0.0000
437950.6337,86757.3145,0.0000
437949.5053,86757.5029,0.0000
437955.0166,86755.7296,0.0000
437953.9480,86756.2410,0.0000
437952.8589,86756.6788,0.0000
437948.3714,86757.5987,0.0000
437942.7442,86757.1252,0.0000
437941.6503,86757.0926,0.0000
437940.5718,86757.1470,0.0000
437947.2357,86757.5972,0.0000
437946.1018,86757.5094,0.0000
437943.8528,86757.2320,0.0000
437977.1426,86692.8659,0.0000
438076.1877,86662.4689,0.0000
438075.1697,86661.9279,0.0000
438074.1426,86661.4371,0.0000
438080.0787,86665.0962,0.0000
438079.1424,86664.3737,0.0000
438078.1787,86663.6937,0.0000
438072.0702,86660.6064,0.0000
438063.5604,86659.0838,0.0000
438061.3836,86659.0949,0.0000
438059.1895,86659.2395,0.0000
438069.9746,86659.9673,0.0000
438067.8570,86659.5083,0.0000
438065.7185,86659.2177,0.0000
438080.9832,86665.8592,0.0000
438087.2621,86675.2918,0.0000
438086.9294,86674.2301,0.0000
438086.5189,86673.1896,0.0000
438087.8389,86678.5809,0.0000
438087.7073,86677.4696,0.0000
438087.5183,86676.3724,0.0000
